transaction_id,amount,true_root_cause,pred_root_cause,prediction_confidence,action_taken,escalation_reason,cooldown_hours,recovered,amount_recovered
txn_004275,3007.3,card_expired_invalid,card_expired_invalid,0.993,card_update_nudge,,0.0,False,0.0
txn_000676,564.52,insufficient_funds,insufficient_funds,0.995,delayed_retry,,48.0,False,0.0
txn_000854,1863.03,network_technical_error,bank_gateway_timeout,0.587,immediate_retry,,0.0,True,1863.03
txn_005369,735.11,network_technical_error,network_technical_error,0.994,immediate_retry,,0.0,True,735.11
txn_004976,707.86,insufficient_funds,issuer_declined_generic,0.515,immediate_retry,,0.0,False,0.0
txn_000292,363.1,insufficient_funds,insufficient_funds,0.997,delayed_retry,,48.0,False,0.0
txn_004003,17394.78,insufficient_funds,insufficient_funds,0.993,delayed_retry,,48.0,True,17394.78
txn_001797,3491.45,insufficient_funds,insufficient_funds,0.873,delayed_retry,,48.0,True,3491.45
txn_000990,324.09,insufficient_funds,issuer_declined_generic,0.629,immediate_retry,,0.0,False,0.0
txn_000154,2770.41,bank_gateway_timeout,network_technical_error,0.801,immediate_retry,,0.0,False,0.0
txn_003424,1015.23,insufficient_funds,insufficient_funds,0.995,delayed_retry,,48.0,False,0.0
txn_005901,2848.77,card_expired_invalid,card_expired_invalid,0.994,card_update_nudge,,0.0,False,0.0
txn_003546,1393.81,bank_gateway_timeout,bank_gateway_timeout,0.634,immediate_retry,,0.0,False,0.0
txn_005767,247.98,insufficient_funds,insufficient_funds,0.993,delayed_retry,,48.0,False,0.0
txn_003077,1022.77,network_technical_error,network_technical_error,0.519,immediate_retry,,0.0,True,1022.77
txn_000369,2783.33,insufficient_funds,insufficient_funds,0.912,delayed_retry,,48.0,False,0.0
txn_005584,1476.63,bank_gateway_timeout,bank_gateway_timeout,0.993,immediate_retry,,0.0,False,0.0
txn_005047,2756.17,network_technical_error,network_technical_error,0.994,immediate_retry,,0.0,True,2756.17
txn_003523,356.13,insufficient_funds,insufficient_funds,0.998,delayed_retry,,48.0,False,0.0
txn_002405,1058.49,insufficient_funds,insufficient_funds,0.848,delayed_retry,,48.0,False,0.0
txn_001070,517.89,insufficient_funds,insufficient_funds,0.931,manual_review,retry_cap_exceeded,,False,0.0
txn_005718,723.34,risk_fraud_hold,risk_fraud_hold,0.993,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_002708,1265.0,issuer_declined_generic,issuer_declined_generic,0.99,immediate_retry,,0.0,True,1265.0
txn_001526,1616.55,network_technical_error,network_technical_error,0.994,immediate_retry,,0.0,True,1616.55
txn_001495,1369.42,network_technical_error,network_technical_error,0.993,immediate_retry,,0.0,False,0.0
txn_000294,2773.33,risk_fraud_hold,risk_fraud_hold,0.995,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_005900,4474.13,risk_fraud_hold,risk_fraud_hold,0.993,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_004619,691.44,issuer_declined_generic,issuer_declined_generic,0.99,immediate_retry,,0.0,False,0.0
txn_005214,1742.39,bank_gateway_timeout,bank_gateway_timeout,0.994,immediate_retry,,0.0,True,1742.39
txn_004756,189.88,issuer_declined_generic,issuer_declined_generic,0.992,immediate_retry,,0.0,False,0.0
txn_001891,2285.89,bank_gateway_timeout,bank_gateway_timeout,0.993,immediate_retry,,0.0,True,2285.89
txn_005343,329.87,card_expired_invalid,card_expired_invalid,0.992,card_update_nudge,,0.0,False,0.0
txn_001518,2876.82,card_expired_invalid,card_expired_invalid,0.994,card_update_nudge,,0.0,False,0.0
txn_000670,2558.89,issuer_declined_generic,issuer_declined_generic,0.993,immediate_retry,,0.0,False,0.0
txn_003199,1337.22,issuer_declined_generic,issuer_declined_generic,0.45,manual_review,low_confidence_prediction,,False,0.0
txn_005140,777.38,insufficient_funds,insufficient_funds,0.922,delayed_retry,,48.0,True,777.38
txn_002754,3549.36,bank_gateway_timeout,network_technical_error,0.551,immediate_retry,,0.0,False,0.0
txn_004604,569.48,risk_fraud_hold,insufficient_funds,0.46,delayed_retry,,48.0,False,0.0
txn_001030,2318.91,bank_gateway_timeout,network_technical_error,0.866,immediate_retry,,0.0,False,0.0
txn_001560,1878.07,card_expired_invalid,card_expired_invalid,0.997,card_update_nudge,,0.0,False,0.0
txn_002461,731.88,bank_gateway_timeout,bank_gateway_timeout,0.744,immediate_retry,,0.0,False,0.0
txn_004653,726.56,network_technical_error,network_technical_error,0.992,immediate_retry,,0.0,True,726.56
txn_002030,1324.5,issuer_declined_generic,issuer_declined_generic,0.994,immediate_retry,,0.0,False,0.0
txn_001900,2070.94,issuer_declined_generic,issuer_declined_generic,0.992,immediate_retry,,0.0,False,0.0
txn_000780,575.29,insufficient_funds,issuer_declined_generic,0.537,immediate_retry,,0.0,False,0.0
txn_001995,367.18,card_expired_invalid,card_expired_invalid,0.99,card_update_nudge,,0.0,False,0.0
txn_005653,2811.35,card_expired_invalid,card_expired_invalid,0.996,card_update_nudge,,0.0,True,2811.35
txn_002460,218.41,insufficient_funds,issuer_declined_generic,0.688,immediate_retry,,0.0,False,0.0
txn_000635,926.59,risk_fraud_hold,risk_fraud_hold,0.993,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_002491,400.25,issuer_declined_generic,issuer_declined_generic,0.988,immediate_retry,,0.0,False,0.0
txn_003966,193.13,issuer_declined_generic,risk_fraud_hold,0.333,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_003125,2086.96,risk_fraud_hold,risk_fraud_hold,0.991,manual_escalation,compliance_never_auto_retry,,True,2086.96
txn_002328,1394.93,card_expired_invalid,card_expired_invalid,0.994,card_update_nudge,,0.0,True,1394.93
txn_005137,495.64,bank_gateway_timeout,bank_gateway_timeout,0.992,immediate_retry,,0.0,True,495.64
txn_002083,1615.0,insufficient_funds,insufficient_funds,0.922,delayed_retry,,48.0,False,0.0
txn_001293,795.93,network_technical_error,network_technical_error,0.993,immediate_retry,,0.0,False,0.0
txn_005126,1064.61,issuer_declined_generic,issuer_declined_generic,0.994,immediate_retry,,0.0,True,1064.61
txn_002727,699.89,bank_gateway_timeout,bank_gateway_timeout,0.798,immediate_retry,,0.0,False,0.0
txn_000010,2412.18,insufficient_funds,insufficient_funds,0.997,delayed_retry,,48.0,True,2412.18
txn_000704,3648.07,network_technical_error,network_technical_error,0.994,immediate_retry,,0.0,False,0.0
txn_005922,2080.31,issuer_declined_generic,issuer_declined_generic,0.992,immediate_retry,,0.0,False,0.0
txn_004370,8466.8,bank_gateway_timeout,bank_gateway_timeout,0.993,immediate_retry,,0.0,False,0.0
txn_005512,650.28,card_expired_invalid,card_expired_invalid,0.993,card_update_nudge,,0.0,False,0.0
txn_003889,2506.66,risk_fraud_hold,risk_fraud_hold,0.989,manual_escalation,compliance_never_auto_retry,,True,2506.66
txn_002474,1569.31,insufficient_funds,issuer_declined_generic,0.375,manual_review,low_confidence_prediction,,False,0.0
txn_001479,584.59,insufficient_funds,insufficient_funds,0.993,delayed_retry,,48.0,False,0.0
txn_001353,1367.62,network_technical_error,bank_gateway_timeout,0.775,immediate_retry,,0.0,True,1367.62
txn_001205,212.05,bank_gateway_timeout,bank_gateway_timeout,0.582,immediate_retry,,0.0,True,212.05
txn_005158,410.45,insufficient_funds,insufficient_funds,0.997,delayed_retry,,48.0,False,0.0
txn_001644,15966.89,insufficient_funds,insufficient_funds,0.876,delayed_retry,,48.0,True,15966.89
txn_005934,446.11,insufficient_funds,insufficient_funds,0.996,delayed_retry,,48.0,False,0.0
txn_000673,466.73,network_technical_error,bank_gateway_timeout,0.867,immediate_retry,,0.0,True,466.73
txn_002822,403.12,insufficient_funds,insufficient_funds,0.394,manual_review,low_confidence_prediction,,False,0.0
txn_000041,1764.37,issuer_declined_generic,insufficient_funds,0.74,delayed_retry,,48.0,False,0.0
txn_003410,10864.63,insufficient_funds,insufficient_funds,0.905,delayed_retry,,48.0,False,0.0
txn_000759,138.61,insufficient_funds,insufficient_funds,0.405,manual_review,low_confidence_prediction,,False,0.0
txn_004705,876.72,insufficient_funds,insufficient_funds,0.994,delayed_retry,,48.0,False,0.0
txn_005853,3291.96,issuer_declined_generic,issuer_declined_generic,0.506,immediate_retry,,0.0,False,0.0
txn_001190,1145.37,bank_gateway_timeout,bank_gateway_timeout,0.703,immediate_retry,,0.0,True,1145.37
txn_005837,64.41,issuer_declined_generic,issuer_declined_generic,0.988,immediate_retry,,0.0,True,64.41
txn_003229,204.3,insufficient_funds,insufficient_funds,0.525,delayed_retry,,48.0,True,204.3
txn_005558,212.71,insufficient_funds,insufficient_funds,0.995,delayed_retry,,48.0,False,0.0
txn_002781,511.74,issuer_declined_generic,issuer_declined_generic,0.471,immediate_retry,,0.0,False,0.0
txn_004221,607.21,insufficient_funds,insufficient_funds,0.463,delayed_retry,,48.0,False,0.0
txn_003456,1019.36,network_technical_error,bank_gateway_timeout,0.777,immediate_retry,,0.0,True,1019.36
txn_001696,8866.61,network_technical_error,network_technical_error,0.995,immediate_retry,,0.0,True,8866.61
txn_002655,573.26,network_technical_error,bank_gateway_timeout,0.622,immediate_retry,,0.0,True,573.26
txn_001036,184.47,card_expired_invalid,card_expired_invalid,0.994,card_update_nudge,,0.0,False,0.0
txn_002594,46.28,issuer_declined_generic,issuer_declined_generic,0.573,immediate_retry,,0.0,False,0.0
txn_005466,3020.65,risk_fraud_hold,risk_fraud_hold,0.991,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_003690,905.82,network_technical_error,network_technical_error,0.992,immediate_retry,,0.0,False,0.0
txn_005521,57.82,card_expired_invalid,card_expired_invalid,0.999,card_update_nudge,,0.0,False,0.0
txn_001991,4398.92,insufficient_funds,insufficient_funds,0.553,delayed_retry,,48.0,False,0.0
txn_002320,3915.93,insufficient_funds,insufficient_funds,0.996,delayed_retry,,48.0,False,0.0
txn_004443,426.72,insufficient_funds,insufficient_funds,0.871,delayed_retry,,48.0,False,0.0
txn_004965,383.61,insufficient_funds,insufficient_funds,0.376,manual_review,low_confidence_prediction,,False,0.0
txn_002395,1636.21,insufficient_funds,insufficient_funds,0.416,manual_review,low_confidence_prediction,,False,0.0
txn_004464,2371.35,insufficient_funds,insufficient_funds,0.995,delayed_retry,,48.0,False,0.0
txn_000657,1184.26,network_technical_error,network_technical_error,0.516,immediate_retry,,0.0,False,0.0
txn_003705,250.58,card_expired_invalid,card_expired_invalid,0.997,card_update_nudge,,0.0,True,250.58
txn_002260,1474.46,insufficient_funds,insufficient_funds,0.856,delayed_retry,,48.0,False,0.0
txn_001738,199.23,bank_gateway_timeout,bank_gateway_timeout,0.993,immediate_retry,,0.0,True,199.23
txn_005463,477.41,bank_gateway_timeout,bank_gateway_timeout,0.52,immediate_retry,,0.0,True,477.41
txn_001783,10980.36,issuer_declined_generic,issuer_declined_generic,0.991,immediate_retry,,0.0,False,0.0
txn_002021,1636.42,insufficient_funds,insufficient_funds,0.991,delayed_retry,,48.0,False,0.0
txn_000269,1808.77,risk_fraud_hold,risk_fraud_hold,0.993,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_002530,309.11,network_technical_error,network_technical_error,0.992,immediate_retry,,0.0,False,0.0
txn_002762,3118.19,insufficient_funds,insufficient_funds,0.942,delayed_retry,,48.0,True,3118.19
txn_003386,375.92,bank_gateway_timeout,network_technical_error,0.723,immediate_retry,,0.0,True,375.92
txn_003001,946.22,insufficient_funds,insufficient_funds,0.994,delayed_retry,,48.0,False,0.0
txn_004730,413.02,network_technical_error,network_technical_error,0.994,immediate_retry,,0.0,True,413.02
txn_005687,1937.41,card_expired_invalid,card_expired_invalid,0.992,card_update_nudge,,0.0,True,1937.41
txn_003096,1153.8,bank_gateway_timeout,bank_gateway_timeout,0.991,immediate_retry,,0.0,True,1153.8
txn_005229,777.91,card_expired_invalid,card_expired_invalid,0.992,card_update_nudge,,0.0,False,0.0
txn_003414,1253.8,issuer_declined_generic,card_expired_invalid,0.61,card_update_nudge,,0.0,False,0.0
txn_005912,455.64,insufficient_funds,insufficient_funds,0.996,delayed_retry,,48.0,False,0.0
txn_003914,368.7,issuer_declined_generic,issuer_declined_generic,0.54,immediate_retry,,0.0,False,0.0
txn_004485,1082.17,bank_gateway_timeout,network_technical_error,0.513,immediate_retry,,0.0,False,0.0
txn_001312,2331.51,issuer_declined_generic,insufficient_funds,0.676,delayed_retry,,48.0,False,0.0
txn_005796,2047.7,issuer_declined_generic,issuer_declined_generic,0.991,immediate_retry,,0.0,False,0.0
txn_005201,528.7,insufficient_funds,insufficient_funds,0.752,delayed_retry,,48.0,False,0.0
txn_002404,1337.16,insufficient_funds,insufficient_funds,0.996,delayed_retry,,48.0,True,1337.16
txn_005839,1372.52,network_technical_error,network_technical_error,0.994,immediate_retry,,0.0,False,0.0
txn_004530,510.98,issuer_declined_generic,issuer_declined_generic,0.436,manual_review,low_confidence_prediction,,False,0.0
txn_005307,304.64,insufficient_funds,insufficient_funds,0.715,delayed_retry,,48.0,True,304.64
txn_002171,717.59,network_technical_error,network_technical_error,0.598,immediate_retry,,0.0,False,0.0
txn_001015,1445.34,insufficient_funds,insufficient_funds,0.995,delayed_retry,,48.0,True,1445.34
txn_004229,2472.46,insufficient_funds,insufficient_funds,0.889,delayed_retry,,48.0,False,0.0
txn_004639,210.99,insufficient_funds,insufficient_funds,0.917,delayed_retry,,48.0,True,210.99
txn_002555,819.2,card_expired_invalid,card_expired_invalid,0.99,card_update_nudge,,0.0,False,0.0
txn_002759,1592.01,bank_gateway_timeout,bank_gateway_timeout,0.995,immediate_retry,,0.0,True,1592.01
txn_004684,541.42,risk_fraud_hold,risk_fraud_hold,0.992,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_003246,10766.08,network_technical_error,bank_gateway_timeout,0.764,immediate_retry,,0.0,False,0.0
txn_002037,789.71,network_technical_error,network_technical_error,0.994,immediate_retry,,0.0,True,789.71
txn_003513,3784.81,network_technical_error,network_technical_error,0.839,immediate_retry,,0.0,True,3784.81
txn_003440,1425.52,network_technical_error,bank_gateway_timeout,0.68,immediate_retry,,0.0,False,0.0
txn_001053,1854.98,insufficient_funds,insufficient_funds,0.995,delayed_retry,,48.0,False,0.0
txn_004399,2608.39,risk_fraud_hold,risk_fraud_hold,0.991,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_002679,391.98,insufficient_funds,insufficient_funds,0.996,delayed_retry,,48.0,False,0.0
txn_004059,1622.79,network_technical_error,network_technical_error,0.994,immediate_retry,,0.0,True,1622.79
txn_005085,1155.24,bank_gateway_timeout,bank_gateway_timeout,0.822,immediate_retry,,0.0,True,1155.24
txn_005168,402.78,bank_gateway_timeout,bank_gateway_timeout,0.829,immediate_retry,,0.0,True,402.78
txn_000697,2700.03,bank_gateway_timeout,bank_gateway_timeout,0.755,immediate_retry,,0.0,True,2700.03
txn_001706,1956.12,issuer_declined_generic,issuer_declined_generic,0.995,immediate_retry,,0.0,True,1956.12
txn_001894,308.63,issuer_declined_generic,issuer_declined_generic,0.991,immediate_retry,,0.0,False,0.0
txn_004277,1690.45,network_technical_error,network_technical_error,0.994,immediate_retry,,0.0,False,0.0
txn_004069,638.21,risk_fraud_hold,risk_fraud_hold,0.994,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_000970,996.77,card_expired_invalid,card_expired_invalid,0.996,card_update_nudge,,0.0,True,996.77
txn_001082,1406.68,card_expired_invalid,card_expired_invalid,0.991,manual_review,retry_cap_exceeded,,False,0.0
txn_004544,1044.94,insufficient_funds,insufficient_funds,0.778,delayed_retry,,48.0,True,1044.94
txn_001617,54.08,issuer_declined_generic,insufficient_funds,0.903,delayed_retry,,48.0,False,0.0
txn_003244,1251.01,network_technical_error,network_technical_error,0.924,immediate_retry,,0.0,False,0.0
txn_000332,3076.92,insufficient_funds,insufficient_funds,0.947,delayed_retry,,48.0,False,0.0
txn_004009,281.27,card_expired_invalid,card_expired_invalid,0.995,manual_review,retry_cap_exceeded,,False,0.0
txn_003485,392.23,issuer_declined_generic,issuer_declined_generic,0.985,immediate_retry,,0.0,False,0.0
txn_001008,6627.55,insufficient_funds,insufficient_funds,0.899,delayed_retry,,48.0,True,6627.55
txn_000109,152.96,insufficient_funds,insufficient_funds,0.796,delayed_retry,,48.0,False,0.0
txn_000974,598.88,insufficient_funds,issuer_declined_generic,0.634,immediate_retry,,0.0,False,0.0
txn_003691,4172.38,card_expired_invalid,card_expired_invalid,0.989,card_update_nudge,,0.0,True,4172.38
txn_002590,111.93,insufficient_funds,insufficient_funds,0.833,delayed_retry,,48.0,True,111.93
txn_002726,1490.78,bank_gateway_timeout,bank_gateway_timeout,0.889,immediate_retry,,0.0,True,1490.78
txn_005093,950.11,network_technical_error,network_technical_error,0.506,immediate_retry,,0.0,False,0.0
txn_002628,1721.99,network_technical_error,network_technical_error,0.993,immediate_retry,,0.0,True,1721.99
txn_004363,618.01,insufficient_funds,insufficient_funds,0.997,delayed_retry,,48.0,True,618.01
txn_003658,176.76,issuer_declined_generic,issuer_declined_generic,0.99,immediate_retry,,0.0,False,0.0
txn_000682,832.09,issuer_declined_generic,issuer_declined_generic,0.994,immediate_retry,,0.0,False,0.0
txn_004459,3645.67,network_technical_error,network_technical_error,0.992,immediate_retry,,0.0,True,3645.67
txn_005430,1944.67,bank_gateway_timeout,bank_gateway_timeout,0.741,immediate_retry,,0.0,True,1944.67
txn_002489,75.76,bank_gateway_timeout,bank_gateway_timeout,0.992,immediate_retry,,0.0,True,75.76
txn_000838,635.24,network_technical_error,network_technical_error,0.993,immediate_retry,,0.0,True,635.24
txn_001174,429.01,card_expired_invalid,card_expired_invalid,0.994,card_update_nudge,,0.0,False,0.0
txn_002343,2827.23,insufficient_funds,insufficient_funds,0.364,manual_review,low_confidence_prediction,,False,0.0
txn_005737,4890.7,issuer_declined_generic,issuer_declined_generic,0.987,immediate_retry,,0.0,False,0.0
txn_004254,1048.6,insufficient_funds,insufficient_funds,0.99,delayed_retry,,48.0,True,1048.6
txn_000634,540.41,insufficient_funds,insufficient_funds,0.998,delayed_retry,,48.0,True,540.41
txn_000313,809.74,risk_fraud_hold,risk_fraud_hold,0.988,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_000102,732.59,card_expired_invalid,card_expired_invalid,0.99,card_update_nudge,,0.0,False,0.0
txn_003785,322.47,insufficient_funds,insufficient_funds,0.992,delayed_retry,,48.0,False,0.0
txn_005501,6705.42,insufficient_funds,insufficient_funds,0.828,delayed_retry,,48.0,False,0.0
txn_002444,504.92,insufficient_funds,insufficient_funds,0.411,manual_review,low_confidence_prediction,,False,0.0
txn_003198,939.26,card_expired_invalid,card_expired_invalid,0.994,card_update_nudge,,0.0,False,0.0
txn_004140,1038.98,insufficient_funds,insufficient_funds,0.869,delayed_retry,,48.0,True,1038.98
txn_001552,1313.69,network_technical_error,bank_gateway_timeout,0.75,immediate_retry,,0.0,True,1313.69
txn_005171,1058.49,bank_gateway_timeout,bank_gateway_timeout,0.993,immediate_retry,,0.0,True,1058.49
txn_003156,337.36,network_technical_error,network_technical_error,0.774,immediate_retry,,0.0,True,337.36
txn_003329,1344.82,risk_fraud_hold,risk_fraud_hold,0.994,manual_escalation,compliance_never_auto_retry,,True,1344.82
txn_003746,3423.31,bank_gateway_timeout,bank_gateway_timeout,0.57,immediate_retry,,0.0,False,0.0
txn_002249,593.31,network_technical_error,network_technical_error,0.993,immediate_retry,,0.0,True,593.31
txn_004272,1649.82,risk_fraud_hold,risk_fraud_hold,0.992,manual_escalation,compliance_never_auto_retry,,True,1649.82
txn_002650,616.83,insufficient_funds,insufficient_funds,0.995,delayed_retry,,48.0,False,0.0
txn_004386,2747.22,issuer_declined_generic,issuer_declined_generic,0.994,immediate_retry,,0.0,False,0.0
txn_003775,7739.93,network_technical_error,network_technical_error,0.994,immediate_retry,,0.0,True,7739.93
txn_005325,7327.79,issuer_declined_generic,issuer_declined_generic,0.989,immediate_retry,,0.0,False,0.0
txn_002131,2880.44,issuer_declined_generic,issuer_declined_generic,0.991,immediate_retry,,0.0,False,0.0
txn_005423,1196.54,issuer_declined_generic,issuer_declined_generic,0.994,immediate_retry,,0.0,False,0.0
txn_001115,2225.93,issuer_declined_generic,issuer_declined_generic,0.376,manual_review,low_confidence_prediction,,False,0.0
txn_005418,133.22,insufficient_funds,insufficient_funds,0.922,delayed_retry,,48.0,False,0.0
txn_005474,871.8,risk_fraud_hold,risk_fraud_hold,0.992,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_001685,509.32,network_technical_error,network_technical_error,0.992,immediate_retry,,0.0,True,509.32
txn_004396,297.76,card_expired_invalid,card_expired_invalid,0.996,card_update_nudge,,0.0,False,0.0
txn_005038,514.09,issuer_declined_generic,issuer_declined_generic,0.452,immediate_retry,,0.0,False,0.0
txn_005208,2048.42,issuer_declined_generic,issuer_declined_generic,0.438,manual_review,low_confidence_prediction,,False,0.0
txn_002607,1478.38,risk_fraud_hold,risk_fraud_hold,0.993,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_000610,936.95,issuer_declined_generic,issuer_declined_generic,0.991,immediate_retry,,0.0,False,0.0
txn_000148,346.22,risk_fraud_hold,risk_fraud_hold,0.992,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_004261,138.92,insufficient_funds,insufficient_funds,0.992,delayed_retry,,48.0,False,0.0
txn_000592,873.07,issuer_declined_generic,issuer_declined_generic,0.995,immediate_retry,,0.0,False,0.0
txn_000093,1288.73,issuer_declined_generic,issuer_declined_generic,0.993,immediate_retry,,0.0,False,0.0
txn_005962,808.49,card_expired_invalid,card_expired_invalid,0.993,card_update_nudge,,0.0,False,0.0
txn_005357,380.85,issuer_declined_generic,insufficient_funds,0.963,delayed_retry,,48.0,False,0.0
txn_004390,716.41,risk_fraud_hold,risk_fraud_hold,0.994,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_005086,563.54,issuer_declined_generic,issuer_declined_generic,0.992,immediate_retry,,0.0,True,563.54
txn_004218,1334.4,bank_gateway_timeout,bank_gateway_timeout,0.991,immediate_retry,,0.0,False,0.0
txn_002810,1864.19,issuer_declined_generic,issuer_declined_generic,0.371,manual_review,low_confidence_prediction,,False,0.0
txn_005217,325.38,risk_fraud_hold,risk_fraud_hold,0.989,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_004508,1036.99,insufficient_funds,insufficient_funds,0.993,delayed_retry,,48.0,False,0.0
txn_002354,1674.3,bank_gateway_timeout,bank_gateway_timeout,0.851,immediate_retry,,0.0,True,1674.3
txn_000627,656.32,card_expired_invalid,insufficient_funds,0.499,delayed_retry,,48.0,False,0.0
txn_004714,333.93,issuer_declined_generic,issuer_declined_generic,0.987,immediate_retry,,0.0,False,0.0
txn_004776,412.27,issuer_declined_generic,issuer_declined_generic,0.455,immediate_retry,,0.0,False,0.0
txn_000703,509.67,bank_gateway_timeout,network_technical_error,0.797,immediate_retry,,0.0,False,0.0
txn_005712,140.02,insufficient_funds,insufficient_funds,0.993,delayed_retry,,48.0,True,140.02
txn_004636,698.53,insufficient_funds,insufficient_funds,0.989,manual_review,retry_cap_exceeded,,False,0.0
txn_003673,600.12,risk_fraud_hold,risk_fraud_hold,0.993,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_002582,1051.38,risk_fraud_hold,risk_fraud_hold,0.99,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_000450,3108.67,issuer_declined_generic,issuer_declined_generic,0.983,immediate_retry,,0.0,False,0.0
txn_005670,828.9,card_expired_invalid,card_expired_invalid,0.994,card_update_nudge,,0.0,False,0.0
txn_001559,1013.56,issuer_declined_generic,issuer_declined_generic,0.518,immediate_retry,,0.0,False,0.0
txn_005392,643.89,risk_fraud_hold,risk_fraud_hold,0.996,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_002268,1935.31,card_expired_invalid,card_expired_invalid,0.996,card_update_nudge,,0.0,False,0.0
txn_003463,4183.19,issuer_declined_generic,issuer_declined_generic,0.994,immediate_retry,,0.0,False,0.0
txn_004175,417.49,issuer_declined_generic,issuer_declined_generic,0.988,immediate_retry,,0.0,False,0.0
txn_004820,1363.18,issuer_declined_generic,issuer_declined_generic,0.549,immediate_retry,,0.0,False,0.0
txn_002038,446.46,network_technical_error,network_technical_error,0.773,immediate_retry,,0.0,False,0.0
txn_005987,210.43,issuer_declined_generic,issuer_declined_generic,0.995,immediate_retry,,0.0,False,0.0
txn_004077,944.83,bank_gateway_timeout,bank_gateway_timeout,0.994,immediate_retry,,0.0,False,0.0
txn_004899,1171.5,insufficient_funds,insufficient_funds,0.996,delayed_retry,,48.0,True,1171.5
txn_005182,744.03,bank_gateway_timeout,bank_gateway_timeout,0.799,immediate_retry,,0.0,True,744.03
txn_003830,1025.67,risk_fraud_hold,risk_fraud_hold,0.995,manual_escalation,compliance_never_auto_retry,,True,1025.67
txn_005246,830.09,insufficient_funds,insufficient_funds,0.995,delayed_retry,,48.0,False,0.0
txn_000652,270.03,bank_gateway_timeout,bank_gateway_timeout,0.992,immediate_retry,,0.0,False,0.0
txn_005120,1908.22,issuer_declined_generic,insufficient_funds,0.875,delayed_retry,,48.0,False,0.0
txn_004797,5439.87,bank_gateway_timeout,bank_gateway_timeout,0.994,immediate_retry,,0.0,False,0.0
txn_003149,7414.3,card_expired_invalid,card_expired_invalid,0.991,card_update_nudge,,0.0,False,0.0
txn_004325,398.49,network_technical_error,network_technical_error,0.992,immediate_retry,,0.0,True,398.49
txn_005591,582.69,insufficient_funds,insufficient_funds,0.865,delayed_retry,,48.0,False,0.0
txn_002881,1679.16,insufficient_funds,insufficient_funds,0.406,manual_review,low_confidence_prediction,,False,0.0
txn_005957,282.12,insufficient_funds,insufficient_funds,0.349,manual_review,low_confidence_prediction,,False,0.0
txn_005590,3062.87,insufficient_funds,insufficient_funds,0.902,delayed_retry,,48.0,True,3062.87
txn_002721,339.43,issuer_declined_generic,issuer_declined_generic,0.994,immediate_retry,,0.0,False,0.0
txn_004614,545.64,issuer_declined_generic,issuer_declined_generic,0.99,immediate_retry,,0.0,False,0.0
txn_002303,1098.43,issuer_declined_generic,issuer_declined_generic,0.99,immediate_retry,,0.0,False,0.0
txn_002643,2480.82,network_technical_error,bank_gateway_timeout,0.646,immediate_retry,,0.0,True,2480.82
txn_001803,1267.02,insufficient_funds,insufficient_funds,0.853,delayed_retry,,48.0,False,0.0
txn_005539,2503.76,issuer_declined_generic,issuer_declined_generic,0.418,manual_review,low_confidence_prediction,,False,0.0
txn_005133,1394.96,card_expired_invalid,card_expired_invalid,0.986,card_update_nudge,,0.0,False,0.0
txn_002380,2772.8,insufficient_funds,insufficient_funds,0.994,delayed_retry,,48.0,False,0.0
txn_003028,174.53,insufficient_funds,insufficient_funds,0.847,delayed_retry,,48.0,True,174.53
txn_000550,915.24,card_expired_invalid,card_expired_invalid,0.993,card_update_nudge,,0.0,True,915.24
txn_005341,445.24,card_expired_invalid,card_expired_invalid,0.994,card_update_nudge,,0.0,False,0.0
txn_002291,3536.28,card_expired_invalid,card_expired_invalid,0.992,manual_review,retry_cap_exceeded,,False,0.0
txn_004345,1496.67,issuer_declined_generic,issuer_declined_generic,0.992,immediate_retry,,0.0,False,0.0
txn_002861,2358.97,card_expired_invalid,card_expired_invalid,0.989,card_update_nudge,,0.0,False,0.0
txn_000653,1511.03,risk_fraud_hold,risk_fraud_hold,0.994,manual_escalation,compliance_never_auto_retry,,False,0.0
txn_004269,219.6,insufficient_funds,insufficient_funds,0.997,delayed_retry,,48.0,False,0.0
txn_001253,365.28,issuer_declined_generic,issuer_declined_generic,0.993,immediate_retry,,0.0,True,365.28
txn_000241,3013.38,card_expired_invalid,card_expired_invalid,0.993,card_update_nudge,,0.0,False,0.0
txn_000384,409.17,risk_fraud_hold,issuer_declined_generic,0.416,manual_review,low_confidence_prediction,,False,0.0
